SN35_85|Empty Suñña Sutta|98.56
SN35_88|To Puṇṇa Puṇṇa Sutta|439.875918
SN35_93|A Pair Dvaya Sutta|212.558367
SN35_95|To Māluṅkyaputta Māluṅkyaputta Sutta|365.583673
SN35_97|Dwelling In Heedlessness Pamādavihārin Sutta|184.555102
SN35_99|Concentration Samādhi Sutta|81.031837
SN36_11|Alone Rahogata Sutta|274.860408
SN36_19|Pañcakaṅga Pañcakaṅga Sutta|629.420408
SN36_21|To Sivaka Sivaka Sutta|189.178776
SN36_22|The One-Hundred-And-Eight Exposition Aṭṭhasata Sutta|141.897143
SN36_23|To A Certain Bhikkhu Bhikkhu Sutta|96.417959
SN36_31|Not Of The Flesh Nirāmisa Sutta|361.012245
SN36_4|The Bottomless Chasm Pātāla Sutta|95.79102
SN36_6|The Arrow Sallattha Sutta|347.663673
SN36_7|The Sick Ward Gelañña Sutta|391.47102
SN37_34|Growth Vaḍḍhinā Sutta|57.70449
SN38_14|Stress Dukkha Sutta|99.813878
SN4_13|The Stone Sliver Sakalika Sutta|114.337959
SN4_18|Alms Piṇḍa Sutta|90.827755
SN4_19|The Farmer Kassaka Sutta|180.140408
SN4_20|Rulership Rajja Sutta|137.090612
SN4_21|A Large Number Sambahula Sutta|138.631837
SN4_8|Delight Nandana Sutta|65.358367
SN41_10|Sick  (Citta The Householder's Last Hours) Gilāna Sutta|278.987755
SN41_3|About Isidatta Isidatta Sutta|394.893061
SN41_4|About Mahaka Mahaka Sutta|240.222041
SN41_6|With Kāmabhū  (On The Cessation Of Perception & Feeling) Kāmabhū Sutta|410.801633
SN41_7|To Godatta (On Awareness-Release) Godatta Sutta|291.892245
SN42_10|To Maṇicūḷaka Maṇicūḷaka Sutta|201.351837
SN42_11|To Gandhabhaka Gandhabhaka Sutta|354.429388
SN42_2|To Tālapuṭa The Actor Tālapuṭa Sutta|286.981224
SN42_3|To Yodhājīva (The Professional Warrior) Yodhājīva Sutta|230.008163
SN42_6|(Brahmans) Of The Western Land Paccha-Bhūmika Sutta|380.499592
SN42_7|Teaching Desanā Sutta|366.733061
SN42_8|The Conch Trumpet Saṅkha Sutta|578.272653
SN42_9|Families Kula Sutta|312.711837
SN43|Unfabricated-Connected Asaṅkhata Saṁyutta|869.537959
