AN7_51|Undeclared Abyākata Sutta|264.306939
AN7_54|To Sīha Sīha Sutta|308.140408
AN7_56|To Kimila Kimila Sutta|117.028571
AN7_58|Nodding Capala Sutta|408.058776
AN7_6|Treasure Dhana Sutta|223.007347
AN7_60|An Angry Person Kodhana Sutta|451.73551
AN7_63|The Fortress Nagara Sutta|780.617143
AN7_64|One With A Sense Of Dhamma Dhammaññū Sutta|552.933878
AN7_7|To Ugga Ugga Sutta|110.236735
AN7_70|Araka's Instructions Arakenānusasani Sutta|428.59102
AN7_80|The Teacher's Instruction Satthusāsana Sutta|71.418776
AN8_103|Honor Yasa Sutta|477.857959
AN8_13|The Thoroughbred Ājāññā Sutta|227.787755
AN8_14|Unruly Khaḷuṅka Sutta|451.683265
AN8_19|Pahārāda Pahārāda Sutta|718.863673
AN8_2|Discernment Paññā Sutta|519.78449
AN8_22|About Ugga Ugga Sutta|427.702857
AN8_23|About Hatthaka (1) Hatthaka Sutta|161.541224
AN8_24|About Hatthaka (2) Hatthaka Sutta|164.336327
AN8_26|To Jīvaka (On Being A Lay Follower) Jīvaka Sutta|200.385306
AN8_28|Strengths Bala Sutta|224.888163
AN8_30|To Anuruddha Anuruddha Sutta|887.092245
AN8_39|Bonanzas Abhisanda Sutta|307.069388
AN8_40|Results Vipāka Sutta|176.378776
AN8_51|To Gotamī Gotamī Sutta|579.578776
AN8_53|In Brief Saṅkhitta Sutta|115.252245
AN8_54|To Dīghajāṇu Dīghajāṇu Sutta|509.361633
AN8_6|The Failings Of The World Lokavipatti Sutta|328.986122
AN8_61|Desire Icchā Sutta|321.332245
AN8_7|About Devadatta Devadatta Sutta|188.839184
AN8_70|In Brief (Sublime Attitudes, Mindfulness, & Concentration) Saṅkhitta Sutta|326.530612
AN8_71|At Gayā Gayā Sutta|354.507755
AN8_8|About Uttara Uttara Sutta|458.736327
AN8_9|About Nanda Nanda Sutta|216.241633
AN8_95|The Grounds For Laziness & The Arousal Of Energy Kusīta-Ārabbhavatthu Sutta|560.613878
AN9_1|Self-Awakening Sambodhi Sutta|285.23102
AN9_13|With Koṭṭhita Koṭṭhita Sutta|424.829388
AN9_14|About Samiddhi Samiddhi Sutta|162.429388
AN9_15|A Boil Gaṇḍa Sutta|65.933061
AN9_16|Perceptions Saññā Sutta|52.506122
AN9_20|About Velāma Velāma Sutta|430.550204
AN9_24|Beings Sattā Sutta|128.705306
AN9_25|Discernment Paññā Sutta|93.753469
AN9_31|Step-By-Step Cessation Anupubbanirodha Sutta|81.031837
AN9_32|Dwellings (1) Vihāra Sutta|34.063673
AN9_33|Dwellings (2) Vihāra Sutta|671.242449
AN9_34|Unbinding Nibbāna Sutta|319.242449
AN9_35|The Cow Gāvī Sutta|787.800816
AN9_36|Mental Absorption Jhāna Sutta|405.420408
AN9_37|With Ānanda Ānanda Sutta|225.959184
AN9_38|To Two Brahmans Brāhmaṇa Sutta|284.16
AN9_39|The Devas (About Jhāna) Deva Sutta|269.191837
AN9_40|The Tusker Nāga Sutta|404.218776
AN9_41|To Tapussa (On Renunciation) Tapussa Sutta|1101.714286
AN9_42|Pañcāla's Verse Pañcāla Sutta|409.129796
AN9_43|Bodily Witness Kāyasakkhī Sutta|108.617143
AN9_44|Released Through Discernment Paññāvimutti Sutta|103.497143
AN9_45|(Released) Both Ways Ubhatobhāga Sutta|115.513469
AN9_62|Capable Bhabba Sutta|48.587755
AN9_63|Things That Weaken The Training Sikkhā-Dubbalya Sutta|58.148571
AN9_64|Hindrances Nīvaraṇa Sutta|57.521633
AN9_7|To Sutavant Sutavā Sutta|207.124898
AN9_8|To Sajjha Sajjha Sutta|204.173061
